_id,coop,station_name,country_name,utc_offset,datetime_utc,lat,lon,precip_amt
5b5df60a976f77000189d23e,207366,SAULT STE MARIE SANDERSON FIELD,UNITED STATES,-0500,2012-04-18 16:00:00,46.4794,-84.3572,0.0
5b5df60a976f77000189d405,207812,STAMBAUGH 2SSE,UNITED STATES,-0600,2012-04-18 16:00:00,46.0555,-88.6275,0.0
5b5df60a976f77000189d59e,208293,TROUT LAKE 1SW,UNITED STATES,-0500,2012-04-18 16:00:00,46.1796,-85.0311,0.0
5b5df60a976f77000189d62e,208417,VANDERBILT 11ENE,UNITED STATES,-0500,2012-04-18 16:00:00,45.1702,-84.4397,0.0
5b5df60a976f77000189d945,210112,ALEXANDRIA MUNICIPAL AP,UNITED STATES,-0600,2012-04-18 16:00:00,45.8679,-95.3941,0.0
5b5df60a976f77000189dc15,210746,BIG FALLS,UNITED STATES,-0600,2012-04-18 16:00:00,48.1969,-93.7994,0.0
5b5df60a976f77000189dd4d,211227,CAMBRIDGE 5ESE,UNITED STATES,-0600,2012-04-18 16:00:00,45.5505,-93.1265,0.0
5b5df60a976f77000189de6d,211263,CANBY,UNITED STATES,-0600,2012-04-18 16:00:00,44.7184,-96.2696,0.0
5b5df60a976f77000189df8d,212166,DODGE CENTER,UNITED STATES,-0600,2012-04-18 16:00:00,44.0317,-92.8691,0.0
5b5df60a976f77000189e125,212248,DULUTH INTL AP,UNITED STATES,-0600,2012-04-18 16:00:00,46.8369,-92.1833,0.01
5b5df60a976f77000189e2a5,212645,EVELETH WASTE WATER PLANT,UNITED STATES,-0600,2012-04-18 16:00:00,47.4581,-92.5303,0.0
5b5df60a976f77000189e395,212842,FLOODWOOD 3 NE,UNITED STATES,-0600,2012-04-18 16:00:00,46.9728,-92.87,0.0
5b5df60a976f77000189e40d,212916,FOSSTON 1 E,UNITED STATES,-0600,2012-04-18 16:00:00,47.5639,-95.7246,0.0
5b5df60a976f77000189e545,213202,GOLDEN VALLEY,UNITED STATES,-0600,2012-04-18 16:00:00,44.9907,-93.3989,0.0
5b5df60a976f77000189e70d,213411,GULL LAKE DAM,UNITED STATES,-0600,2012-04-18 16:00:00,46.4119,-94.3608,0.0
5b5df60a976f77000189e7e5,213417,GUNFLINT LAKE 10 NW,UNITED STATES,-0600,2012-04-18 16:00:00,48.1603,-90.8842,0.0
5b5df60a976f77000189e88d,213463,HALSTAD,UNITED STATES,-0600,2012-04-18 16:00:00,47.3522,-96.8332,0.0
5b5df60a976f77000189e9ad,213863,HOLYOKE,UNITED STATES,-0600,2012-04-18 16:00:00,46.4675,-92.3903,0.0
5b5df60a976f77000189ec1d,214026,INTERNATIONAL FALLS INTL AP,UNITED STATES,-0600,2012-04-18 16:00:00,48.5614,-93.3981,0.0
5b5df60a976f77000189ed25,214418,LA CRESCENT DAM 7,UNITED STATES,-0600,2012-04-18 16:00:00,43.8657,-91.31,0.0
5b5df60a976f77000189ee15,214453,LAKEFIELD 2NE,UNITED STATES,-0600,2012-04-18 16:00:00,43.7022,-95.1519,0.0
5b5df60a976f77000189f085,215435,MINNEAPOLIS ST PAUL INTL AP,UNITED STATES,-0600,2012-04-18 16:00:00,44.8831,-93.2289,0.0
5b5df60a976f77000189f24d,215441,MINNEAPOLIS CRYSTAL AIRPORT,UNITED STATES,-0600,2012-04-18 16:00:00,45.06194,-93.35083,0.0
5b5df60a976f77000189f3e5,215443,MINNEAPOLIS FLYING CLOUD AIRPORT,UNITED STATES,-0600,2012-04-18 16:00:00,44.8321,-93.4705,0.0
5b5df60a976f77000189f565,216166,ONAMIA RANGER STATION,UNITED STATES,-0600,2012-04-18 16:00:00,46.06773,-93.66663,0.0
5b5df60a976f77000189f66d,216211,ORR 3E,UNITED STATES,-0600,2012-04-18 16:00:00,48.0508,-92.7636,0.0
5b5df60a976f77000189f8ad,216822,RED WING DAM 3,UNITED STATES,-0600,2012-04-18 16:00:00,44.6103,-92.6101,0.0
5b5df60a976f77000189fa2d,216841,REDWOOD FALLS MUNICIPAL AIRPORT,UNITED STATES,-0600,2012-04-18 16:00:00,44.5483,-95.0804,0.0
5b5df60a976f77000189fb7d,217004,ROCHESTER,UNITED STATES,-0600,2012-04-18 16:00:00,44,-92.45,0.0
5b5df60a976f77000189fccd,217184,RUSHFORD,UNITED STATES,-0600,2012-04-18 16:00:00,43.8052,-91.7501,0.0
5b5df60a976f77000189fded,217294,ST. CLOUD,UNITED STATES,-0600,2012-04-18 16:00:00,45.55,-94.133333,0.0
5b5df60a976f77000189ff55,217370,ST PAUL DOWNTOWN AIRPORT,UNITED STATES,-0600,2012-04-18 16:00:00,44.93194,-93.05556,0.0
5b5df60a976f7700018a0075,217460,SANDY LAKE DAM LIBBY,UNITED STATES,-0600,2012-04-18 16:00:00,46.7953,-93.3211,0.0
5b5df60a976f7700018a011d,217602,SHERBURN 2 E,UNITED STATES,-0600,2012-04-18 16:00:00,43.65,-94.7,0.0
5b5df60a976f7700018a032d,217941,SPRING VALLEY,UNITED STATES,-0600,2012-04-18 16:00:00,43.6933,-92.3926,0.0
5b5df60a976f7700018a041d,218235,THIEF LAKE REFUGE,UNITED STATES,-0600,2012-04-18 16:00:00,48.4882,-95.9496,0.0
5b5df60a976f7700018a05b5,218411,TWIN VALLEY 3 SW,UNITED STATES,-0600,2012-04-18 16:00:00,47.2272,-96.2986,0.0
5b5df60a976f7700018a06a5,218613,WALES 2E,UNITED STATES,-0600,2012-04-18 16:00:00,47.2561,-91.7017,0.0
5b5df60a976f7700018a0735,218679,WARROAD,UNITED STATES,-0600,2012-04-18 16:00:00,48.8947,-95.3303,0.0
5b5df60a976f7700018a07f5,218729,WATSON 1 NE,UNITED STATES,-0600,2012-04-18 16:00:00,45.0227,-95.7896,0.0
5b5df60a976f7700018a08e5,218947,WHITE ROCK DAM,UNITED STATES,-0600,2012-04-18 16:00:00,45.8619,-96.565,0.0
5b5df60a976f7700018a10dd,222773,ENID DAM,UNITED STATES,-0600,2012-04-18 16:00:00,34.1606,-89.902,0.0
5b5df60a976f7700018a11b5,222870,ETHEL,UNITED STATES,-0600,2012-04-18 16:00:00,33.1169,-89.4719,0.0
5b5df60a976f7700018a1575,223666,GULFPORT - BILOXI AIRPORT,UNITED STATES,-0600,2012-04-18 16:00:00,30.4119,-89.0808,0.0
5b5df60a976f7700018a1635,223895,HATTIESBURG CHAIN MUNICIPAL AP,UNITED STATES,-0600,2012-04-18 16:00:00,31.28194,-89.25306,0.0
5b5df60a976f7700018a16f5,224001,HICKORY FLAT,UNITED STATES,-0600,2012-04-18 16:00:00,34.6189,-89.1912,0.0
5b5df60a976f7700018a17e5,224173,HOLLY SPRINGS 4 N,UNITED STATES,-0600,2012-04-18 16:00:00,34.8219,-89.4347,0.0
5b5df60a976f7700018a1d6d,225776,MERIDIAN KEY FIELD,UNITED STATES,-0600,2012-04-18 16:00:00,32.3347,-88.7442,0.0
5b5df60a976f7700018a1f4d,226714,PASCAGOULA LOTT INTL AP,UNITED STATES,-0600,2012-04-18 16:00:00,30.46361,-88.53194,0.0
5b5df60a976f7700018a212d,227220,PURVIS 2N,UNITED STATES,-0600,2012-04-18 16:00:00,31.1775,-89.4155,0.0
5b5df60a976f7700018a23b5,227815,SARDIS DAM,UNITED STATES,-0600,2012-04-18 16:00:00,34.3961,-89.7902,0.0
5b5df60a976f7700018a24bd,227820,SAREPTA 1 NNE,UNITED STATES,-0600,2012-04-18 16:00:00,34.1207,-89.2943,0.0
5b5df60a976f7700018a28ad,229079,UNIVERSITY,UNITED STATES,-0600,2012-04-18 16:00:00,34.3726,-89.5308,0.0
5b5df60b976f7700018a335d,232318,DOWNING,UNITED STATES,-0600,2012-04-18 16:00:00,40.4906,-92.3705,0.0
5b5df60b976f7700018a3ced,234544,KIRKSVILLE,UNITED STATES,-0600,2012-04-18 16:00:00,40.2057,-92.5748,0.0
5b5df60b976f7700018a404d,235130,LURAY 2 N,UNITED STATES,-0600,2012-04-18 16:00:00,40.4869,-91.8764,0.0
5b5df60b976f7700018a419d,235207,MALDEN MUNICIPAL AP,UNITED STATES,-0600,2012-04-18 16:00:00,36.5994,-89.9894,999.99
5b5df60b976f7700018a6255,238746,WASHINGTON,UNITED STATES,-0600,2012-04-18 16:00:00,38.5416,-90.9752,0.0
5b5df60b976f7700018a668c,240554,BAYLOR,UNITED STATES,-0700,2012-04-18 16:00:00,48.6715,-106.4808,0.0
5b5df60b976f7700018a67c4,240622,BOZEMAN GALLATIN FIELD AP,UNITED STATES,-0700,2012-04-18 16:00:00,45.788,-111.1608,0.0
5b5df60b976f7700018a698c,240807,BILLINGS INTERNATIONAL AIRPORT,UNITED STATES,-0700,2012-04-18 16:00:00,45.8069,-108.5422,0.0
5b5df60b976f7700018a6bfc,241102,BRIDGER 2 N,UNITED STATES,-0700,2012-04-18 16:00:00,45.3261,-108.9091,0.0
5b5df60b976f7700018a6e3c,241318,BUTTE BERT MOONEY AP,UNITED STATES,-0700,2012-04-18 16:00:00,45.9647,-112.5006,0.01
5b5df60b976f7700018a710c,241875,COHAGEN,UNITED STATES,-0700,2012-04-18 16:00:00,47.0568,-106.6166,0.0
5b5df60b976f7700018a71fc,241995,COOKE CITY 2 W,UNITED STATES,-0700,2012-04-18 16:00:00,45.0108,-109.982,0.0
5b5df60b976f7700018a746c,242404,DILLON AIRPORT,UNITED STATES,-0700,2012-04-18 16:00:00,45.2575,-112.5544,0.0
5b5df60b976f7700018a75a4,242414,DILLON  9 SSE,UNITED STATES,-0700,2012-04-18 16:00:00,45.09178,-112.60443,0.0
5b5df60b976f7700018a767c,242441,DODSON 11 N,UNITED STATES,-0700,2012-04-18 16:00:00,48.5542,-108.2067,0.0
5b5df60b976f7700018a779c,242584,DUTTON 6 E,UNITED STATES,-0700,2012-04-18 16:00:00,47.8433,-111.5795,0.0
5b5df60b976f7700018a7a24,243489,GIBSON DAM,UNITED STATES,-0700,2012-04-18 16:00:00,47.6011,-112.7547,0.0
5b5df60b976f7700018a7ae4,243558,GLASGOW INTERNATIONAL AP,UNITED STATES,-0700,2012-04-18 16:00:00,48.2138,-106.6214,0.0
5b5df60b976f7700018a7ba4,243581,GLENDIVE,UNITED STATES,-0700,2012-04-18 16:00:00,47.1065,-104.7183,0.0
5b5df60b976f7700018a7cac,243751,GREAT FALLS AIRPORT,UNITED STATES,-0700,2012-04-18 16:00:00,47.4733,-111.3822,0.0
5b5df60b976f7700018a7d9c,243753,GREAT FALLS WFO,UNITED STATES,-0700,2012-04-18 16:00:00,47.4615,-111.385,0.0
5b5df60b976f7700018a7f4c,243996,HAVRE AP ASOS,UNITED STATES,-0700,2012-04-18 16:00:00,48.5428,-109.7633,0.01
5b5df60b976f7700018a8174,244055,HELENA AIRPORT ASOS,UNITED STATES,-0700,2012-04-18 16:00:00,46.6056,-111.9636,0.0
5b5df60b976f7700018a8264,244143,HILGER,UNITED STATES,-0700,2012-04-18 16:00:00,47.2531,-109.361,0.0
5b5df60b976f7700018a860c,244558,KALISPELL GLACIER AIRPORT,UNITED STATES,-0700,2012-04-18 16:00:00,48.3042,-114.2636,0.0
5b5df60b976f7700018a875c,244904,LAVINA,UNITED STATES,-0700,2012-04-18 16:00:00,46.293,-108.9416,0.0
5b5df60b976f7700018a8834,244983,LEWISTOWN 2 SW,UNITED STATES,-0700,2012-04-18 16:00:00,47.0512,-109.4426,0.0
5b5df60b976f7700018a8a14,245086,LIVINGSTON,UNITED STATES,-0700,2012-04-18 16:00:00,45.66667,-110.53333,0.01
5b5df60b976f7700018a8b94,245088,LIVINGSTON RAIN GAUGE,UNITED STATES,-0700,2012-04-18 16:00:00,45.697,-110.454,0.0
5b5df60b976f7700018a8d44,245335,MALTA #2,UNITED STATES,-0700,2012-04-18 16:00:00,48.3469,-107.8783,0.0
5b5df60b976f7700018a8edc,245690,MILES CITY AIRPORT,UNITED STATES,-0700,2012-04-18 16:00:00,46.4266,-105.8825,0.0
5b5df60b976f7700018a8fcc,245706,MILLEGAN,UNITED STATES,-0700,2012-04-18 16:00:00,47.0206,-111.3699,0.0
5b5df60b976f7700018a911c,245745,MISSOULA INTERNATIONAL AP,UNITED STATES,-0700,2012-04-18 16:00:00,46.9208,-114.0925,0.0
5b5df60b976f7700018a95fc,246610,POLARIS 4 N,UNITED STATES,-0700,2012-04-18 16:00:00,45.4144,-113.1061,0.0
5b5df60b976f7700018a97dc,247258,RUSSELL,UNITED STATES,-0700,2012-04-18 16:00:00,48.0685,-111.0661,0.1
5b5df60b976f7700018a992c,247425,SCOBEY 4 NW,UNITED STATES,-0700,2012-04-18 16:00:00,48.83528,-105.47472,0.0
5b5df60b976f7700018a9c2c,248101,SWIFT DAM,UNITED STATES,-0700,2012-04-18 16:00:00,48.1633,-112.8672,0.0
5b5df60b976f7700018a9cbc,248169,TERRY 25 NNW,UNITED STATES,-0700,2012-04-18 16:00:00,47.11667,-105.55,0.0
5b5df60b976f7700018a9d7c,248329,TOWNSEND 12 ENE,UNITED STATES,-0700,2012-04-18 16:00:00,46.3566,-111.2841,0.0
5b5df60b976f7700018aa034,248866,WEST YELLOWSTONE USFS,UNITED STATES,-0700,2012-04-18 16:00:00,44.6658,-111.0983,0.0
5b5df60b976f7700018aa1e4,249044,WINNETT,UNITED STATES,-0700,2012-04-18 16:00:00,47.0059,-108.3559,0.0
5b5df60b976f7700018aa2bc,249052,WINNETT 8 ESE,UNITED STATES,-0700,2012-04-18 16:00:00,46.9393,-108.1968,0.0
5b5df60b976f7700018aa394,249067,WISDOM,UNITED STATES,-0700,2012-04-18 16:00:00,45.6177,-113.4513,0.0
5b5df60b976f7700018aa52c,249900,ZORTMAN,UNITED STATES,-0700,2012-04-18 16:00:00,47.9185,-108.5244,0.0
5b5df60b976f7700018ab00d,252010,CRESTON,UNITED STATES,-0600,2012-04-18 16:00:00,41.7063,-97.3637,0.0
5b5df60b976f7700018ab33d,252205,DAVID CITY,UNITED STATES,-0600,2012-04-18 16:00:00,41.2491,-97.1327,0.0
5b5df60b976f7700018ab51d,252433,DU BOIS 1NNW,UNITED STATES,-0600,2012-04-18 16:00:00,40.0411,-96.0499,0.0
5b5df60b976f7700018abda5,254795,LINCOLN AIRPORT,UNITED STATES,-0600,2012-04-18 16:00:00,40.8508,-96.7475,0.0
5b5df60b976f7700018abf85,255112,MALMO 1 E,UNITED STATES,-0600,2012-04-18 16:00:00,41.2629,-96.6945,0.0
5b5df60b976f7700018ac074,255700,MULLEN,UNITED STATES,-0700,2012-04-18 16:00:00,42.0426,-101.0459,0.0
5b5df60b976f7700018ac1c5,255995,NORFOLK KARL STEFAN MEMORIAL AP,UNITED STATES,-0600,2012-04-18 16:00:00,41.9855,-97.4352,0.0
5b5df60b976f7700018ac495,256255,OMAHA EPPLEY AIRFIELD,UNITED STATES,-0600,2012-04-18 16:00:00,41.3102,-95.8991,0.0
5b5df60b976f7700018ac614,256386,OSHKOSH 10 NE,UNITED STATES,-0700,2012-04-18 16:00:00,41.4952,-102.1844,0.0
5b5df60b976f7700018ac795,257351,ROYAL 2SE,UNITED STATES,-0600,2012-04-18 16:00:00,42.3202,-98.0933,0.0
5b5df60b976f7700018ac884,257665,SCOTTSBLUFF W B HEILIG FIELD AP,UNITED STATES,-0700,2012-04-18 16:00:00,41.8705,-103.593,0.0
5b5df60b976f7700018accbd,258760,VALENTINE MILLER FIELD,UNITED STATES,-0600,2012-04-18 16:00:00,42.8783,-100.55,0.0
5b5df60b976f7700018ace0d,259091,WEEPING WATER 3N,UNITED STATES,-0600,2012-04-18 16:00:00,40.9158,-96.1408,0.0
5b5df60b976f7700018aceb5,259513,YORK 3N,UNITED STATES,-0600,2012-04-18 16:00:00,40.9152,-97.5997,0.0
5b5df60b976f7700018ad213,262631,ELY AIRPORT,UNITED STATES,-0800,2012-04-18 16:00:00,39.2952,-114.8466,0.0
5b5df60b976f7700018ad483,264700,LOVELOCK DERBY FIELD AP,UNITED STATES,-0800,2012-04-18 16:00:00,40.0681,-118.5692,0.0
5b5df60b976f7700018adae3,269171,WINNEMUCCA WB CITY,UNITED STATES,-0800,2012-04-18 16:00:00,40.96667,-117.71667,0.0
5b5df60b976f7700018ae03e,280311,ATLANTIC CITY INTL AP,UNITED STATES,-0500,2012-04-18 16:00:00,39.45202,-74.56699,0.0
5b5df60b976f7700018ae21e,285581,MILLVILLE MUNICIPAL AP,UNITED STATES,-0500,2012-04-18 16:00:00,39.36623,-75.0778,0.0
5b5df60b976f7700018ae3b6,286026,NEWARK,UNITED STATES,-0500,2012-04-18 16:00:00,40.73333,-74.183333,0.0
5b5df60b976f7700018ae63c,290407,ANGEL FIRE 1S,UNITED STATES,-0700,2012-04-18 16:00:00,36.3949,-105.2852,0.0
5b5df60b976f7700018afaf6,301185,CANTON 4 SE,UNITED STATES,-0500,2012-04-18 16:00:00,44.5772,-75.1097,0.0
5b5df60b976f7700018b037e,304207,JAMESTOWN 4 ENE,UNITED STATES,-0500,2012-04-18 16:00:00,42.11,-79.1591,0.0
5b5df60b976f7700018b0756,305801,NY CITY CENTRAL PARK,UNITED STATES,-0500,2012-04-18 16:00:00,40.77898,-73.96925,0.0
5b5df60b976f7700018b08d6,305803,JFK INTL AP,UNITED STATES,-0500,2012-04-18 16:00:00,40.6386,-73.7622,0.0
5b5df60b976f7700018b0a6e,305811,LA GUARDIA AP,UNITED STATES,-0500,2012-04-18 16:00:00,40.7792,-73.88,0.0
5b5df60b976f7700018b1cb6,309072,WELLSVILLE,UNITED STATES,-0500,2012-04-18 16:00:00,42.1173,-77.9475,0.0
5b5df60b976f7700018b1fe6,310300,ASHEVILLE AIRPORT,UNITED STATES,-0500,2012-04-18 16:00:00,35.4319,-82.5375,0.02
5b5df60b976f7700018b211e,310301,ASHEVILLE,UNITED STATES,-0500,2012-04-18 16:00:00,35.5954,-82.5568,0.02
5b5df60b976f7700018b223e,310312,ASHFORD,UNITED STATES,-0500,2012-04-18 16:00:00,35.8922,-81.9352,0.0
5b5df60b976f7700018b232e,310438,BADIN,UNITED STATES,-0500,2012-04-18 16:00:00,35.4591,-80.1827,0.0
5b5df60b976f7700018b241e,310750,B. EVERETT JORDAN DAM,UNITED STATES,-0500,2012-04-18 16:00:00,35.6542,-79.0706,0.0
5b5df60b976f7700018b26ee,311690,CHARLOTTE DOUGLAS AIRPORT,UNITED STATES,-0500,2012-04-18 16:00:00,35.2236,-80.9552,0.0
5b5df60b976f7700018b27f6,312631,EDEN,UNITED STATES,-0500,2012-04-18 16:00:00,36.4742,-79.7433,0.0
5b5df60b976f7700018b28e6,312732,ELIZABETHTOWN,UNITED STATES,-0500,2012-04-18 16:00:00,34.6272,-78.6113,0.0
5b5df60b976f7700018b29d6,313017,FAYETTEVILLE (PWC),UNITED STATES,-0500,2012-04-18 16:00:00,35.0583,-78.8583,0.0
5b5df60b976f7700018b2ac6,313630,GREENSBORO  AP,UNITED STATES,-0500,2012-04-18 16:00:00,36.0969,-79.9432,0.0
5b5df60b976f7700018b2be6,313638,GREENVILLE,UNITED STATES,-0500,2012-04-18 16:00:00,35.64,-77.3984,0.0
5b5df60b976f7700018b2cbe,314020,HICKORY FAA AIRPORT,UNITED STATES,-0500,2012-04-18 16:00:00,35.74207,-81.38229,0.05
5b5df60b976f7700018b2dc6,314675,KING,UNITED STATES,-0500,2012-04-18 16:00:00,36.2838,-80.3624,0.0
5b5df60b976f7700018b2e86,314764,LAKE LURE 2,UNITED STATES,-0500,2012-04-18 16:00:00,35.4205,-82.1877,0.0
5b5df60b976f7700018b2f2e,314860,LAURINBURG,UNITED STATES,-0500,2012-04-18 16:00:00,34.7508,-79.4664,0.0
5b5df60b976f7700018b3006,314970,LEXINGTON,UNITED STATES,-0500,2012-04-18 16:00:00,35.8458,-80.2597,0.0
5b5df60b976f7700018b30f6,315182,LUMBERTON REGIONAL AIRPORT,UNITED STATES,-0500,2012-04-18 16:00:00,34.608,-79.0591,0.0
5b5df60b976f7700018b346e,316108,NEW BERN CRAVEN COUNTY REGIONAL AP,UNITED STATES,-0500,2012-04-18 16:00:00,35.0677,-77.048,0.0
5b5df60b976f7700018b3576,316256,NORTH WILKESBORO,UNITED STATES,-0500,2012-04-18 16:00:00,36.1638,-81.1536,0.0
5b5df60b976f7700018b3726,317069,RALEIGH  AP,UNITED STATES,-0500,2012-04-18 16:00:00,35.8923,-78.7819,0.0
5b5df60b976f7700018b388e,317324,ROARING GAP 1 NW,UNITED STATES,-0500,2012-04-18 16:00:00,36.40869,-80.99539,0.0
5b5df60b976f7700018b3966,317845,SHELBY 2 NW,UNITED STATES,-0500,2012-04-18 16:00:00,35.31099,-81.57096,0.0
5b5df60b976f7700018b39f6,319357,WHITEVILLE 7 NW,UNITED STATES,-0500,2012-04-18 16:00:00,34.4094,-78.7913,0.0
5b5df60b976f7700018b3ace,319457,WILMINGTON INT'L AIRPORT,UNITED STATES,-0500,2012-04-18 16:00:00,34.2675,-77.8997,0.0
5b5df60b976f7700018b3c06,319476,WILSON 3 SW,UNITED STATES,-0500,2012-04-18 16:00:00,35.6938,-77.946,0.0
5b5df60b976f7700018b3cc6,319555,W. KERR SCOTT RESV.,UNITED STATES,-0500,2012-04-18 16:00:00,36.1308,-81.2275,0.0
5b5df60b976f7700018b3db6,319675,YADKINVILLE 6 E,UNITED STATES,-0500,2012-04-18 16:00:00,36.1306,-80.5481,0.0
5b5df60b976f7700018b40b5,320819,BISMARCK MUNICIPAL AP,UNITED STATES,-0600,2012-04-18 16:00:00,46.7825,-100.7572,0.0
5b5df60b976f7700018b4474,322183,DICKINSON THEODORE ROOSEVELT REGIONAL AIRPORT,UNITED STATES,-0700,2012-04-18 16:00:00,46.7994,-102.7972,0.0
5b5df60b976f7700018b4594,322188,DICKINSON EXP STATION,UNITED STATES,-0700,2012-04-18 16:00:00,46.89138,-102.81055,0.0
5b5df60b976f7700018b4685,322859,FARGO HECTOR INTL AP,UNITED STATES,-0600,2012-04-18 16:00:00,46.9253,-96.8111,0.0
5b5df60b976f7700018b4e95,325479,MANDAN EXP STATION,UNITED STATES,-0600,2012-04-18 16:00:00,46.8127,-100.9097,0.0
5b5df60b976f7700018b517d,325993,MINOT EXP STATION,UNITED STATES,-0600,2012-04-18 16:00:00,48.1802,-101.2963,0.0
5b5df60b976f7700018b529c,326158,MOTT 1N,UNITED STATES,-0700,2012-04-18 16:00:00,46.393,-102.3186,0.0
5b5df60b976f7700018b5435,326947,PEMBINA,UNITED STATES,-0600,2012-04-18 16:00:00,48.9713,-97.2414,0.0
5b5df60b976f7700018b5a05,329425,WILLISTON WBO,UNITED STATES,-0600,2012-04-18 16:00:00,48.15,-103.61667,0.0
5b5df60b976f7700018b9bd3,350328,ASTORIA AIRPORT (PORT OF),UNITED STATES,-0800,2012-04-18 16:00:00,46.1569,-123.8825,0.0
5b5df60b976f7700018b9d23,350356,AUSTIN 3 S,UNITED STATES,-0800,2012-04-18 16:00:00,44.5747,-118.4913,0.0
5b5df60b976f7700018ba00b,350471,BANDON 2 NNE,UNITED STATES,-0800,2012-04-18 16:00:00,43.1497,-124.4019,0.0
5b5df60b976f7700018ba1eb,350781,BLACKBUTTE 1 N,UNITED STATES,-0800,2012-04-18 16:00:00,43.5947,-123.0705,0.0
5b5df60b976f7700018ba2f3,350853,BLY RANGER STATION,UNITED STATES,-0800,2012-04-18 16:00:00,42.4,-121.0458,0.0
5b5df60b976f7700018ba413,350897,BONNEVILLE DAM,UNITED STATES,-0800,2012-04-18 16:00:00,45.6354,-121.9523,0.0
5b5df60b976f7700018ba5f3,351058,BROOKINGS,UNITED STATES,-0800,2012-04-18 16:00:00,42.0463,-124.2877,0.1
5b5df60b976f7700018ba773,351175,BURNS MUNICIPAL AIRPORT,UNITED STATES,-0800,2012-04-18 16:00:00,43.595,-118.9564,0.0
5b5df60b976f7700018ba923,351207,BUTTE FALLS 1 SE,UNITED STATES,-0800,2012-04-18 16:00:00,42.5378,-122.5525,0.0
5b5df60b976f7700018baa73,351222,BUXTON,UNITED STATES,-0800,2012-04-18 16:00:00,45.6898,-123.1906,0.0
5b5df60b976f7700018bac0b,351643,CLATSKANIE,UNITED STATES,-0800,2012-04-18 16:00:00,46.1081,-123.2058,0.0
5b5df60b976f7700018badd3,351735,COLTON,UNITED STATES,-0800,2012-04-18 16:00:00,45.1728,-122.4342,0.1
5b5df60b976f7700018bb0d3,351902,COTTAGE GROVE DAM,UNITED STATES,-0800,2012-04-18 16:00:00,43.7178,-123.0578,0.0
5b5df60b976f7700018bb283,351914,COUGAR DAM,UNITED STATES,-0800,2012-04-18 16:00:00,44.1308,-122.2419,0.0
5b5df60b976f7700018bb44b,351946,CRATER LAKE NPS HQ,UNITED STATES,-0800,2012-04-18 16:00:00,42.8966,-122.1327,0.1
5b5df60c976f7700018bb5e3,352295,DEVILS FLAT,UNITED STATES,-0800,2012-04-18 16:00:00,42.8116,-123.055,0.0
5b5df60c976f7700018bb77b,352345,DISSTON 1 NE LAYING CREEK,UNITED STATES,-0800,2012-04-18 16:00:00,43.7077,-122.7394,0.0
5b5df60c976f7700018bb8cb,352348,DIXIE MOUNTAIN,UNITED STATES,-0800,2012-04-18 16:00:00,45.6994,-122.9322,0.0
5b5df60c976f7700018bba63,352374,DORENA,UNITED STATES,-0800,2012-04-18 16:00:00,43.7822,-122.963,0.0
5b5df60c976f7700018bbbfb,352408,DRAIN 10 NNW,UNITED STATES,-0800,2012-04-18 16:00:00,43.7847,-123.4247,0.0
5b5df60c976f7700018bbd63,352697,ESTACADA 24 SE,UNITED STATES,-0800,2012-04-18 16:00:00,45.0767,-121.9714,0.0
5b5df60c976f7700018bbf2b,352709,EUGENE-MAHLON SWEET FIELD,UNITED STATES,-0800,2012-04-18 16:00:00,44.1278,-123.2206,0.0
5b5df60c976f7700018bc0ab,352800,FALLS CITY 2 SSW,UNITED STATES,-0800,2012-04-18 16:00:00,44.8358,-123.4525,0.0
5b5df60c976f7700018bc1e3,352867,FERN RIDGE-VENETA,UNITED STATES,-0800,2012-04-18 16:00:00,44.0494,-123.3702,0.0
5b5df60c976f7700018bc2a3,352972,FLORENCE 3 NNW,UNITED STATES,-0800,2012-04-18 16:00:00,44,-124.11667,0.0
5b5df60c976f7700018bc453,353047,FOSTER DAM,UNITED STATES,-0800,2012-04-18 16:00:00,44.4139,-122.6728,0.0
5b5df60c976f7700018bc723,353402,GOVERNMENT CAMP,UNITED STATES,-0800,2012-04-18 16:00:00,45.3013,-121.7416,0.0
5b5df60c976f7700018bc9db,353521,GRESHAM,UNITED STATES,-0800,2012-04-18 16:00:00,45.483,-122.4152,0.0
5b5df60c976f7700018bcb73,353705,HASKINS DAM,UNITED STATES,-0800,2012-04-18 16:00:00,45.3127,-123.35,0.0
5b5df60c976f7700018bcd53,353915,HILLS CREEK DAM,UNITED STATES,-0800,2012-04-18 16:00:00,43.75,-122.5,0.0
5b5df60c976f7700018bce8b,354008,HOOD RIVER-TUCKER BRIDGE,UNITED STATES,-0800,2012-04-18 16:00:00,45.6547,-121.5494,0.0
5b5df60c976f7700018bd03b,354238,JEFFERSON,UNITED STATES,-0800,2012-04-18 16:00:00,44.7234,-123.0134,0.0
5b5df60c976f7700018bd18b,354276,JEWELL WILDLIFE MEADOWS,UNITED STATES,-0800,2012-04-18 16:00:00,45.9411,-123.5283,0.0
5b5df60c976f7700018bd3cb,354606,LACOMB 3 NNE,UNITED STATES,-0800,2012-04-18 16:00:00,44.6253,-122.7189,0.1
5b5df60c976f7700018bd54b,354622,LA GRANDE,UNITED STATES,-0800,2012-04-18 16:00:00,45.3167,-118.0747,0.0
5b5df60c976f7700018bd6cb,354824,LEES CAMP,UNITED STATES,-0800,2012-04-18 16:00:00,45.5925,-123.5222,0.1
